ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07690;2025-03-05T04:00:00+01:00;102450;-70.0;8;330;5.6;281.95;274.85;61;30000.0;2;0;0;0.0;0;;30;20;10;102130.0;;;80.0;;;;;279.65;;;7.8;7.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;8.800000000000011;;;;;6.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-07-09T20:00:00+02:00;101610;-20.0;5;140;1.6;297.75;285.65;47;50000.0;2;0;0;0.0;0;;30;20;10;101310.0;;;940.0;295.15;;299.35;;300.95;;;2.3;2.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;24.600000000000023;22.0;;26.200000000000045;;27.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-07-10T05:00:00+02:00;101680;-20.0;6;340;3.8;293.65;282.85;50;50000.0;2;0;0;0.0;0;;30;20;10;101370.0;;;350.0;;;;;292.85;;;4.9;5.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;20.5;;;;;19.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-02-05T10:00:00+01:00;103140;90.0;1;330;4.8;283.35;276.85;64;40000.0;2;0;0;0.0;0;;30;20;10;102820.0;;;520.0;;;;;279.15;;;7.1;7.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;10.200000000000045;;;;;6.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;2
07690;2025-02-05T19:00:00+01:00;103130;80.0;3;330;0.6;284.05;280.75;80;50000.0;2;0;0;0.0;0;;30;20;10;102810.0;;;370.0;280.75;;287.95;;279.15;;;1.5;1.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;10.900000000000034;7.600000000000023;;14.800000000000011;;6.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;2
07690;2025-01-21T19:00:00+01:00;101840;60.0;3;130;1.3;284.85;280.75;76;40000.0;3;2;2;90.0;7;800.0;35;23;11;101520.0;;;0.0;280.35;;286.95;;279.15;;;2.6;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;5.0;6;750.0;5.0;6;2000.0;4.0;3;3000.0;6;0;8000.0;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;11.700000000000045;7.2000000000000455;;13.800000000000011;;6.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2025-02-09T22:00:00+01:00;102680;60.0;1;320;1.3;284.45;281.45;82;30000.0;3;2;2;90.0;3;450.0;35;20;18;102360.0;;;420.0;;;;;281.85;;;2.4;4.0;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;-0.1;;;;;1.0;6;550.0;3.0;6;1700.0;7.0;2;8000.0;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;11.300000000000011;;;;;8.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;2
07690;2025-02-14T10:00:00+01:00;100770;-90.0;6;320;2.9;284.85;277.55;61;50000.0;2;0;0;10.0;0;;30;20;12;100460.0;;;-1110.0;;;;;278.85;;;4.2;6.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;11.700000000000045;;;;;5.7000000000000455;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;2
07690;2025-01-31T16:00:00+01:00;102240;-90.0;6;80;6.3;286.15;283.85;86;30000.0;60;8;6;90.0;7;450.0;38;;;101920.0;;;350.0;;;;;281.35;;;7.8;7.8;-10.0;1;0.0;;;-0.1;-0.1;-0.1;1.2;14.7;;;;;4.0;6;420.0;2.0;8;600.0;6.0;6;1500.0;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Averse(s);Pluie, sans congélation, intermittente, faible au moment de l’observation;13.0;;;;;8.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2025-06-12T17:00:00+02:00;101720;-20.0;7;170;2.4;298.55;292.95;71;20000.0;2;0;0;0.0;0;;30;20;10;101420.0;;;190.0;;;;;292.85;;;3.6;4.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;25.400000000000034;;;;;19.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-06-13T02:00:00+02:00;101790;0.0;0;270;2.1;294.15;290.35;79;20000.0;2;0;0;0.0;0;;30;20;10;101490.0;;;190.0;;;;;293.45;;;2.8;3.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;21.0;;;;;20.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-03-27T16:00:00+01:00;100920;-120.0;6;210;5.7;290.95;283.85;63;50000.0;2;0;0;50.0;4;;30;27;12;100610.0;;;-350.0;;;;;283.65;;;8.2;8.3;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;4.0;3;3400.0;3.0;0;7500.0;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;17.80000000000001;;;;;10.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-04-14T23:00:00+02:00;100520;-50.0;6;270;3.1;287.65;286.65;94;9000.0;61;6;6;100.0;8;450.0;35;;;100210.0;;;-750.0;;;;;287.35;;;4.0;4.0;-10.0;2;0.0;;;1.0;1.0;2.4;2.4;2.4;;;;;2.0;6;360.0;4.0;6;630.0;7.0;6;1800.0;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;14.5;;;;;14.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-04-16T05:00:00+02:00;100780;-130.0;8;90;8.4;289.05;288.05;94;6480.0;60;6;6;90.0;7;450.0;38;;;100470.0;;;470.0;;;;;288.35;;;10.5;13.1;-10.0;2;0.0;;;0.8;0.8;2.0;2.6;3.8;;;;;5.0;8;330.0;7.0;6;800.0;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Pluie;Pluie, sans congélation, intermittente, faible au moment de l’observation;15.900000000000034;;;;;15.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-04-06T17:00:00+02:00;100900;30.0;2;180;2.7;290.45;285.75;74;30000.0;2;0;0;10.0;1;800.0;35;20;10;100590.0;;;-180.0;;;;;283.65;;;3.9;4.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;900.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;17.30000000000001;;;;;10.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-04-06T23:00:00+02:00;101270;280.0;1;10;1.1;287.25;284.25;82;30000.0;2;0;0;0.0;0;;30;20;10;100960.0;;;300.0;;;;;285.35;;;2.5;2.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;14.100000000000023;;;;;12.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-04-16T23:00:00+02:00;100410;-180.0;8;320;4.6;285.85;282.45;80;30000.0;21;6;2;100.0;2;450.0;35;27;;100100.0;;;-510.0;;;;;285.05;;;6.1;6.1;-10.0;2;0.0;;;-0.1;0.8;3.4;8.8;24.6;;;;;1.0;6;390.0;2.0;6;1800.0;8.0;3;3200.0;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Pluie;Pluie (ne se congelant pas);12.700000000000045;;;;;11.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-04-13T17:00:00+02:00;101240;-110.0;5;90;8.7;287.95;285.95;88;10000.0;60;6;6;100.0;8;450.0;35;;;100930.0;;;-340.0;;;;;285.85;;;11.1;11.4;-10.0;2;0.0;;;0.2;0.2;0.2;0.6;3.4;;;;;5.0;6;360.0;7.0;6;1200.0;;;;;;;43.648833, 7.209;NICE;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Pluie;Pluie, sans congélation, intermittente, faible au moment de l’observation;14.800000000000011;;;;;12.700000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-04-09T20:00:00+02:00;101990;-10.0;6;50;1.6;287.95;281.85;67;29270.0;0;2;2;100.0;4;1250.0;;;;101680.0;;;-290.0;287.05;;290.05;;287.35;;;2.5;2.5;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;1290.0;8.0;;1560.0;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.800000000000011;13.900000000000034;;16.900000000000034;;14.200000000000045;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;4
07690;2025-06-21T08:00:00+02:00;101820;130.0;3;50;2.2;298.65;293.05;71;30000.0;3;0;0;10.0;1;450.0;35;20;10;101520.0;;;30.0;295.85;;299.35;;294.75;;;3.0;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;360.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;25.5;22.700000000000045;;26.200000000000045;;21.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-06-21T11:00:00+02:00;101880;60.0;1;130;3.5;300.05;295.05;74;20000.0;2;0;0;0.0;0;;30;20;10;101580.0;;;70.0;;;;;294.75;;;4.8;4.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.900000000000034;;;;;21.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-06-28T23:00:00+02:00;101990;40.0;1;320;2.8;301.85;292.25;56;30000.0;2;0;0;10.0;1;3600.0;30;23;10;101690.0;;;30.0;;;;;;;;3.8;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;3600.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;28.700000000000045;;;;;;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-06-26T05:00:00+02:00;101550;-50.0;6;320;3.3;296.95;293.45;81;20000.0;3;0;0;40.0;3;250.0;35;20;10;101250.0;;;40.0;;;;;296.95;;;4.6;4.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;270.0;3.0;6;400.0;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;23.80000000000001;;;;;23.80000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-03-25T04:00:00+01:00;101580;0.0;4;330;4.8;283.15;279.45;78;40000.0;2;2;2;60.0;4;;30;23;12;101260.0;;;530.0;;;;;281.75;;;6.6;7.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;4.6;;;;;4.0;3;4500.0;5.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;10.0;;;;;8.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-03-25T07:00:00+01:00;101650;70.0;1;340;3.4;282.65;278.85;77;40000.0;2;1;1;50.0;4;;30;23;;101330.0;;;500.0;282.35;;286.35;;281.05;;;5.8;6.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;4.6;;;;;4.0;3;4500.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;9.5;9.200000000000045;;13.200000000000045;;7.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-03-30T17:00:00+02:00;101250;-20.0;8;220;4.1;291.75;285.05;65;40000.0;2;0;0;40.0;0;;30;20;11;100940.0;;;790.0;;;;;282.95;;;6.3;6.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;3.0;0;8000.0;;;;;;;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;18.600000000000023;;;;;9.800000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-06-30T08:00:00+02:00;101640;30.0;3;110;0.6;302.95;290.05;46;40000.0;2;0;0;25.0;2;3300.0;30;28;10;101340.0;;;-320.0;300.55;;302.95;;299.65;;;1.6;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;3;3300.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;29.80000000000001;27.400000000000034;;29.80000000000001;;26.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-06-30T11:00:00+02:00;101680;50.0;3;150;1.6;303.05;294.75;61;40000.0;3;1;1;60.0;4;3100.0;30;28;11;101390.0;;;-320.0;;;;;299.65;;;2.4;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;3;3100.0;3.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;29.900000000000034;;;;;26.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;6
07690;2025-07-07T17:00:00+02:00;100030;-170.0;6;240;12.5;304.25;284.15;29;50000.0;2;0;0;10.0;0;;30;20;12;99740.0;;;-660.0;;;;;294.55;;;18.4;19.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;7500.0;;;;;;;;;;43.648833, 7.209;NICE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;31.100000000000023;;;;;21.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-07-05T11:00:00+02:00;101580;10.0;0;110;3.5;302.35;297.65;76;20000.0;1;0;0;25.0;1;450.0;35;20;11;101290.0;;;-270.0;;;;;298.65;;;4.4;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;500.0;2.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;29.200000000000045;;;;;25.5;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;7
07690;2025-01-28T01:00:00+01:00;100310;-270.0;8;320;3.3;284.45;284.15;98;2750.0;10;2;2;100.0;8;150.0;35;;;100000.0;;;-1370.0;;;;;283.95;;;5.3;5.3;-10.0;2;0.0;;;0.2;1.2;1.6;4.6;9.0;;;;;3.0;7;120.0;6.0;6;300.0;7.0;6;600.0;;;;43.648833, 7.209;NICE;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Brume;11.300000000000011;;;;;10.800000000000011;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;1
07690;2025-03-20T22:00:00+01:00;102750;10.0;0;40;3.8;285.45;279.45;67;20000.0;2;2;2;100.0;0;;30;20;12;102430.0;;;-300.0;;;;;283.15;;;6.3;6.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;0;7000.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;12.300000000000011;;;;;10.0;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-03-16T07:00:00+01:00;101070;150.0;3;330;2.9;277.45;275.65;88;50000.0;2;0;0;0.0;0;;30;20;10;100750.0;;;710.0;276.95;;284.65;;276.55;;;4.4;4.4;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;3.7;;;;;;;;;;;;;;;;;43.648833, 7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;4.300000000000011;3.8000000000000114;;11.5;;3.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-03-17T22:00:00+01:00;101890;160.0;1;320;4.1;282.75;278.95;77;40000.0;2;0;0;50.0;4;2250.0;35;20;10;101570.0;;;320.0;;;;;281.75;;;5.4;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6;2200.0;;;;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;9.600000000000023;;;;;8.600000000000023;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;3
07690;2025-05-22T02:00:00+02:00;100930;-90.0;7;320;2.2;290.75;288.75;88;30000.0;2;2;2;90.0;2;450.0;35;20;12;100620.0;;;-430.0;;;;;290.45;;;2.7;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;6;360.0;5.0;0;5100.0;;;;;;;43.648833, 7.209;NICE;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;17.600000000000023;;;;;17.30000000000001;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;5
07690;2025-05-26T23:00:00+02:00;101700;90.0;2;130;0.5;292.55;289.95;85;20000.0;3;2;2;60.0;3;450.0;35;20;12;101390.0;;;90.0;;;;;292.05;;;0.9;2.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;300.0;3.0;6;1000.0;5.0;0;8000.0;;;;43.648833, 7.209;NICE;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;19.400000000000034;;;;;18.900000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;5
07690;2025-05-24T11:00:00+02:00;101600;110.0;1;100;4.3;293.35;287.25;68;40000.0;2;0;0;40.0;3;;30;23;11;101290.0;;;520.0;;;;;287.55;;;6.6;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;3;3000.0;2.0;0;8000.0;;;;;;;43.648833, 7.209;NICE;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;20.200000000000045;;;;;14.400000000000034;43.648833;7.209;2;Nice;06088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;06;Provence-Alpes-Côte d'Azur;93;5
